order_item_id,order_id,product_id,quantity,unit_price,discount_percent,discount_amount,sales_amount,cost_amount,profit_amount
20825,208312,5786,1,431.92,13.75,59.37,372.55,353.25,19.3
20826,208312,5911,1,3580.52,14.23,509.4,3071.12,2803.75,267.37
20827,208312,5813,1,685.37,5.53,37.88,647.49,473.51,173.98
20828,208313,5670,3,607.07,14.17,257.98,1563.23,1315.47,247.76
20829,208313,5469,1,2400.82,6.16,147.96,2252.86,2010.49,242.37
20830,208314,5112,2,1653.68,4.59,151.73,3155.63,2756.24,399.39
20831,208314,5218,2,1920.13,6.9,264.95,3575.31,3111.84,463.47
20832,208314,5310,4,341.32,6.56,89.58,1275.7,1158,117.7
20833,208314,5911,1,3580.52,4.8,171.69,3408.83,2803.75,605.08
20834,208314,5148,1,200.03,10.67,21.34,178.69,138.5,40.19
20835,208315,5988,1,453,8.57,38.83,414.17,282.22,131.95
20836,208316,5624,1,4431.8,4.96,219.6,4212.2,3898.33,313.87
20837,208316,5671,1,2229.22,15.96,355.88,1873.34,1883.81,-10.47
20838,208317,5264,2,259.73,3.17,16.44,503.02,323.66,179.36
20839,208317,5060,1,1821.91,9.2,167.65,1654.26,1179.81,474.45
20840,208317,5007,2,2135.49,7.4,316.25,3954.73,2861.36,1093.37
20841,208317,5376,1,2343.48,11.2,262.46,2081.02,1785.72,295.3
20842,208318,5744,1,2142.72,4.07,87.12,2055.6,1820.09,235.51
20843,208318,5144,2,1049.05,20.4,428.05,1670.05,1348,322.05
20844,208318,5963,2,3918.83,3.71,290.73,7546.93,6489.46,1057.47
20845,208319,5344,1,2165.26,15.49,335.45,1829.81,1506.63,323.18
20846,208319,5724,1,549.59,12.34,67.84,481.75,381.99,99.76
20847,208320,5957,1,618.57,9.16,56.66,561.91,515.05,46.86
20848,208321,5785,2,2607,13.41,699.05,4514.95,4343.16,171.79
20849,208321,5825,1,428.28,18.75,80.3,347.98,356.17,-8.19
20850,208321,5106,1,4824.54,12.42,599.37,4225.17,3757.92,467.25
20851,208322,5443,1,1627.66,5.14,83.69,1543.97,1304.16,239.81
20852,208322,5430,1,307.39,12.07,37.1,270.29,248.5,21.79
20853,208322,5152,1,884.25,5,44.19,840.06,588.41,251.65
20854,208323,5723,1,1707.8,13.26,226.43,1481.37,1223.07,258.3
20855,208323,5519,1,104.81,5.9,6.19,98.62,70.4,28.22
20856,208323,5697,1,2131.7,11.35,241.88,1889.82,1476.35,413.47
20857,208324,5192,5,1264.68,9.83,621.77,5701.63,4794.05,907.58
20858,208324,5889,1,737.34,7.92,58.37,678.97,486.83,192.14
20859,208324,5061,2,968.45,16.16,313.1,1623.8,1410.12,213.68
20860,208325,5177,2,86.25,7.09,12.23,160.27,123.3,36.97
20861,208325,5669,1,901.69,13.68,123.38,778.31,768.85,9.46
20862,208325,5362,1,1141.72,10.54,120.34,1021.38,789.36,232.02
20863,208326,5927,2,3465.83,10.88,754.04,6177.62,5787.18,390.44
20864,208326,5469,1,2400.82,15.69,376.71,2024.11,2010.49,13.62
20865,208326,5886,4,906.03,12.97,469.98,3154.14,2105.28,1048.86
20866,208326,5722,2,318.87,13.7,87.39,550.35,458.74,91.61
20867,208327,5228,1,252.99,8.5,21.49,231.5,206.8,24.7
20868,208327,5114,1,381.2,7.79,29.7,351.5,291.17,60.33
20869,208327,5945,1,1907.4,8.55,163.14,1744.26,1410.68,333.58
20870,208327,5064,1,1217.28,11.33,137.94,1079.34,770.95,308.39
20871,208327,5689,1,390.11,6.76,26.37,363.74,278.8,84.94
20872,208328,5336,1,547.63,11.32,61.98,485.65,435.2,50.45
20873,208328,5558,5,731.18,3.65,133.52,3522.38,2369.65,1152.73
20874,208329,5118,2,514.82,7.98,82.19,947.45,861.22,86.23
20875,208329,5801,3,1261.05,6.08,229.96,3553.19,3295.29,257.9
20876,208329,5833,2,459.85,11.27,103.69,816.01,562.04,253.97
20877,208330,5120,2,1232.61,14.85,366.05,2099.17,2045.5,53.67
20878,208330,5201,5,1190.52,9.35,556.74,5395.86,3550.25,1845.61
20879,208331,5136,1,4931.17,12.36,609.41,4321.76,3506.88,814.88
20880,208331,5193,1,443.83,22.89,101.61,342.22,372.3,-30.08
20881,208332,5652,3,1482.96,15.07,670.63,3778.25,3183.87,594.38
20882,208332,5118,5,514.82,11.96,307.74,2266.36,2153.05,113.31
20883,208332,5807,3,2022.85,22.75,1380.72,4687.83,3635.82,1052.01
20884,208333,5843,1,5388.78,13.42,723.41,4665.37,4084.47,580.9
20885,208333,5287,1,1777.34,13.56,241.01,1536.33,1203.69,332.64
20886,208333,5963,2,3918.83,13.55,1062.23,6775.43,6489.46,285.97
20887,208333,5417,1,5295.61,8.51,450.43,4845.18,3451.28,1393.9
20888,208334,5102,2,427.89,3.01,25.77,830.01,539.36,290.65
20889,208334,5715,1,3286.58,13.47,442.56,2844.02,2208.78,635.24
20890,208334,5780,1,1095.01,14.92,163.32,931.69,712.59,219.1
20891,208335,5476,1,2820,8.54,240.86,2579.14,2063.09,516.05
20892,208335,5619,2,1071.39,6.69,143.42,1999.36,1280.44,718.92
20893,208335,5186,2,6690.12,15,2007.11,11373.13,9297.5,2075.63
20894,208335,5087,1,901.25,6.64,59.86,841.39,749.4,91.99
20895,208336,5990,1,1292.33,11.86,153.32,1139.01,880.05,258.96
20896,208336,5223,1,1070.71,3.45,36.91,1033.8,622.41,411.39
20897,208336,5845,1,608.67,10.96,66.71,541.96,468.41,73.55
20898,208336,5356,1,1425.03,10.4,148.16,1276.87,981.67,295.2
20899,208336,5675,2,4437.72,10.49,930.82,7944.62,7307.94,636.68
20900,208337,5869,2,764.43,11.64,178.01,1350.85,1093.78,257.07
20901,208338,5876,3,1192.01,15.2,543.43,3032.6,2862.57,170.03
20902,208338,5365,1,3340.92,7.68,256.49,3084.43,2408.59,675.84
20903,208339,5049,1,2129.48,12.26,261.02,1868.46,1464.46,404
20904,208340,5579,1,578.79,14.48,83.84,494.95,449.88,45.07
20905,208340,5392,1,2466.5,10.14,250.01,2216.49,1877.29,339.2
20906,208341,5150,1,4054.47,2.28,92.53,3961.94,2772.06,1189.88
20907,208341,5705,3,1904.81,12.6,720.26,4994.17,3512.01,1482.16
20908,208341,5312,3,5518.35,8.55,1416.21,15138.84,11396.37,3742.47
20909,208342,5403,1,6430.46,5.76,370.56,6059.9,4710.61,1349.29
20910,208342,5109,1,757.05,3.8,28.8,728.25,442.92,285.33
20911,208343,5119,1,1229.82,4.49,55.24,1174.58,749.94,424.64
20912,208343,5112,1,1653.68,2.24,37.04,1616.64,1378.12,238.52
20913,208343,5756,1,1231.52,19.5,240.19,991.33,1033.55,-42.22
20914,208344,5733,1,8515.23,4.62,393.08,8122.15,6531.57,1590.58
20915,208344,5336,4,547.63,9.32,204.21,1986.31,1740.8,245.51
20916,208344,5532,1,1331.79,5.27,70.17,1261.62,954.49,307.13
20917,208345,5235,3,214.8,12.29,79.23,565.17,385.92,179.25
20918,208346,5524,1,614.81,8.17,50.24,564.57,386.12,178.45
20919,208346,5186,1,6690.12,12.52,837.87,5852.25,4648.75,1203.5
20920,208346,5083,2,796.8,11.74,187.07,1406.53,1057.26,349.27
20921,208347,5647,1,2439.71,10.03,244.82,2194.89,1912.72,282.17
20922,208347,5308,1,1883.88,9.88,186.1,1697.78,1175.17,522.61
20923,208348,5711,3,1306.57,19.95,781.91,3137.8,3347.79,-209.99
20924,208348,5819,1,1200.78,10.17,122.15,1078.63,939.44,139.19
20925,208349,5169,1,2878.79,2.03,58.32,2820.47,2329.51,490.96
20926,208350,5762,1,401.23,11.24,45.09,356.14,237.84,118.3
20927,208350,5891,2,923.64,14.6,269.75,1577.53,1503.44,74.09
20928,208350,5237,1,391.37,15.68,61.38,329.99,250.84,79.15
20929,208351,5455,1,685.42,3.27,22.42,663,505.74,157.26
20930,208351,5732,1,545.96,9.15,49.95,496.01,351.13,144.88
20931,208352,5348,1,2402.74,4.34,104.39,2298.35,1808.99,489.36
20932,208352,5570,1,3488.31,6.14,214.27,3274.04,2534.64,739.4
20933,208352,5739,1,330.34,2.25,7.44,322.9,255.52,67.38
20934,208352,5941,1,863.73,6.38,55.11,808.62,694.35,114.27
20935,208352,5628,1,5456.82,4.03,219.82,5237,3486.58,1750.42
20936,208353,5333,1,753.09,2.8,21.12,731.97,560.61,171.36
20937,208353,5441,1,367.03,11.92,43.74,323.29,278.58,44.71
20938,208353,5999,1,85.73,9.3,7.97,77.76,69.61,8.15
20939,208354,5438,1,747.8,15.22,113.85,633.95,436.47,197.48
20940,208354,5577,2,1747.18,14.41,503.49,2990.87,2246.56,744.31
20941,208354,5154,1,906.6,7.29,66.13,840.47,566.79,273.68
20942,208355,5482,1,406.9,8.57,34.88,372.02,262.93,109.09
20943,208355,5690,1,3542.75,5.49,194.36,3348.39,2883.92,464.47
20944,208355,5297,1,987.7,19.21,189.69,798.01,750.6,47.41
20945,208355,5974,2,3474.69,7.96,553.35,6396.03,4935.28,1460.75
20946,208355,5949,2,3188.38,14.39,917.52,5459.24,5279.94,179.3
20947,208356,5815,1,693.71,14.53,100.82,592.89,561.45,31.44
20948,208357,5288,1,3346.46,5.58,186.63,3159.83,2214.33,945.5
20949,208357,5099,5,684.01,7.46,254.98,3165.07,2990.55,174.52
20950,208357,5373,1,1043.27,7.42,77.39,965.88,818.21,147.67
20951,208358,5552,4,765.49,14.33,438.82,2623.14,2352.8,270.34
20952,208358,5326,2,2146.96,12.17,522.47,3771.45,2579.42,1192.03
20953,208358,5726,3,204.39,10.18,62.44,550.73,356.67,194.06
20954,208358,5448,1,4032.9,9.46,381.33,3651.57,3041.06,610.51
20955,208358,5842,1,193.24,7.77,15.02,178.22,120.05,58.17
20956,208359,5828,1,1418.55,4.94,70.07,1348.48,1001.59,346.89
20957,208359,5575,2,1503.42,16.8,505.1,2501.74,1906.34,595.4
20958,208359,5104,2,1319.25,2.43,64.18,2574.32,1589.22,985.1
20959,208360,5906,2,146.04,12.41,36.24,255.84,205.72,50.12
20960,208360,5858,2,1289.91,7.15,184.35,2395.47,1636.76,758.71
20961,208361,5567,1,316.28,14.16,44.78,271.5,244.05,27.45
20962,208361,5451,1,1869.4,19.8,370.19,1499.21,1302.61,196.6
20963,208361,5585,1,1246.96,5.84,72.81,1174.15,914.12,260.03
20964,208362,5333,3,753.09,5.64,127.33,2131.94,1681.83,450.11
20965,208362,5126,1,139.28,7.31,10.18,129.1,96.8,32.3
20966,208363,5311,1,659.03,6.21,40.94,618.09,392.74,225.35
20967,208363,5976,1,704.87,14.26,100.55,604.32,575.19,29.13
20968,208364,5718,2,476.44,4.9,46.64,906.24,741.96,164.28
20969,208365,5287,1,1777.34,15.36,273.09,1504.25,1203.69,300.56
20970,208365,5347,2,1966.93,15.46,608.1,3325.76,2625.58,700.18
20971,208365,5729,1,1032.37,11.55,119.28,913.09,679.25,233.84
20972,208366,5996,1,520.05,11.64,60.53,459.52,341.32,118.2
20973,208366,5687,1,2056.96,13.41,275.91,1781.05,1396.27,384.78
20974,208366,5136,1,4931.17,14.35,707.55,4223.62,3506.88,716.74
20975,208367,5545,3,391.33,7.9,92.73,1081.26,688.26,393
20976,208367,5193,1,443.83,17.91,79.51,364.32,372.3,-7.98
20977,208368,5333,1,753.09,10.99,82.76,670.33,560.61,109.72
20978,208369,5766,3,389.73,7,81.88,1087.31,689.04,398.27
20979,208370,5675,1,4437.72,12.69,563.21,3874.51,3653.97,220.54
20980,208370,5950,1,118.59,10.11,11.99,106.6,70.95,35.65
20981,208370,5037,1,5526.1,10.19,563.38,4962.72,4571.93,390.79
20982,208370,5638,1,4670.06,4.37,203.97,4466.09,3680.85,785.24
20983,208371,5807,3,2022.85,11.86,719.56,5348.99,3635.82,1713.17
20984,208371,5211,1,3102.49,10.79,334.7,2767.79,2026.61,741.18
20985,208372,5586,1,370.01,11.05,40.88,329.13,317.67,11.46
20986,208372,5351,1,372.54,12.87,47.96,324.58,263.54,61.04
20987,208373,5919,1,2332.02,8.44,196.89,2135.13,1768.13,367
20988,208373,5816,1,4939.31,7.65,377.87,4561.44,3519.37,1042.07
20989,208373,5601,4,687.87,9.64,265.35,2486.13,2364.96,121.17
20990,208374,5171,2,1280.59,2.19,56.02,2505.16,2095.34,409.82
20991,208374,5283,1,3638.66,8.28,301.46,3337.2,2560.49,776.71
20992,208375,5068,1,2230.33,15.13,337.43,1892.9,1709.53,183.37
20993,208375,5677,4,6476.09,12.92,3347.63,22556.73,18318.64,4238.09
20994,208376,5974,1,3474.69,6.98,242.43,3232.26,2467.64,764.62
20995,208376,5308,1,1883.88,14.86,280.03,1603.85,1175.17,428.68
20996,208377,5386,1,549.91,15.02,82.61,467.3,462.12,5.18
20997,208377,5323,1,926.14,2.17,20.06,906.08,660.07,246.01
20998,208378,5222,3,5619.6,4.26,718.37,16140.43,10028.1,6112.33
20999,208378,5360,1,3285.61,14.92,490.08,2795.53,2685.18,110.35
21000,208378,5336,3,547.63,12.1,198.77,1444.12,1305.6,138.52
21001,208379,5735,1,1532.61,9.14,140.1,1392.51,1009.12,383.39
21002,208379,5032,2,2107.89,12.58,530.25,3685.53,2916.4,769.13
21003,208379,5500,1,2381.73,2.55,60.71,2321.02,1721.09,599.93
21004,208380,5123,1,353.66,10.47,37.02,316.64,211.51,105.13
21005,208380,5519,2,104.81,8.07,16.91,192.71,140.8,51.91
21006,208381,5542,1,580.64,11.89,69.03,511.61,352.36,159.25
21007,208381,5815,1,693.71,18.12,125.69,568.02,561.45,6.57
21008,208381,5911,1,3580.52,12.37,442.95,3137.57,2803.75,333.82
21009,208381,5703,1,2080.21,14.35,298.43,1781.78,1667.75,114.03
21010,208382,5502,3,1116.29,14.53,486.67,2862.2,2426.46,435.74
21011,208383,5951,2,2093.58,10.69,447.43,3739.73,3245.5,494.23
21012,208384,5639,1,970.59,13.62,132.19,838.4,763.75,74.65
21013,208384,5632,2,1068.51,16.43,351.08,1785.94,1855.58,-69.64
21014,208384,5632,1,1068.51,16.54,176.76,891.75,927.79,-36.04
21015,208385,5534,1,245.49,15.58,38.24,207.25,150.8,56.45
21016,208385,5979,1,295.35,14.01,41.37,253.98,204.17,49.81
21017,208385,5002,1,2613.91,17.5,457.56,2156.35,1761.52,394.83
21018,208386,5759,1,995.16,11.13,110.74,884.42,851.09,33.33
21019,208386,5100,1,112.24,7.28,8.17,104.07,71.04,33.03
21020,208386,5805,1,987.73,7.72,76.29,911.44,574.99,336.45
21021,208387,5007,1,2135.49,3.46,73.84,2061.65,1430.68,630.97
21022,208387,5130,1,635.38,10.45,66.41,568.97,374.01,194.96
21023,208387,5135,1,1288.27,13.64,175.69,1112.58,1121.05,-8.47
21024,208388,5714,1,1157.05,14.44,167.06,989.99,744.31,245.68
21025,208388,5314,3,2591.77,12.39,963.15,6812.16,6720.06,92.1
21026,208388,5227,1,3362.98,5.37,180.59,3182.39,2946.86,235.53
21027,208389,5596,1,357.32,11.95,42.7,314.62,280.45,34.17
21028,208389,5022,1,303.65,15.46,46.95,256.7,187.07,69.63
21029,208389,5873,1,448.13,10.06,45.09,403.04,379.34,23.7
21030,208390,5411,1,1010.35,9.54,96.36,913.99,816.8,97.19
21031,208390,5966,1,1213.92,17.42,211.5,1002.42,868.24,134.18
21032,208391,5691,1,688.75,2.45,16.86,671.89,534.86,137.03
21033,208391,5741,1,7459.84,10.45,779.61,6680.23,5520.58,1159.65
21034,208391,5732,1,545.96,13.51,73.76,472.2,351.13,121.07
21035,208392,5397,1,1556.82,19.05,296.52,1260.3,1252.25,8.05
21036,208392,5722,5,318.87,2.19,34.99,1559.36,1146.85,412.51
21037,208392,5344,1,2165.26,13.94,301.9,1863.36,1506.63,356.73
21038,208393,5435,2,662.72,9.26,122.8,1202.64,1096.46,106.18
21039,208394,5567,1,316.28,2.88,9.09,307.19,244.05,63.14
21040,208394,5013,2,129.36,12.67,32.78,225.94,179.88,46.06
21041,208394,5885,1,1793.32,10.22,183.25,1610.07,1367.49,242.58
21042,208395,5089,1,3304.07,16.32,539.08,2764.99,2667.32,97.67
21043,208396,5715,1,3286.58,6.64,218.2,3068.38,2208.78,859.6
21044,208396,5233,2,1124.67,3.63,81.76,2167.58,1369.72,797.86
21045,208397,5465,1,470.9,12.14,57.18,413.72,328.32,85.4
21046,208397,5687,5,2056.96,10.84,1114.52,9170.28,6981.35,2188.93
21047,208398,5990,1,1292.33,15.23,196.83,1095.5,880.05,215.45
21048,208398,5976,2,704.87,15.31,215.86,1193.88,1150.38,43.5
21049,208398,5400,2,658.14,8.39,110.42,1205.86,997.74,208.12
21050,208398,5004,2,8360.47,8.21,1373.43,15347.51,10074.36,5273.15
21051,208399,5519,1,104.81,5.72,6,98.81,70.4,28.41
21052,208400,5727,1,339.4,4.29,14.57,324.83,252.2,72.63
21053,208400,5994,1,4451.51,5.46,243.27,4208.24,3846.77,361.47
21054,208401,5095,1,330.98,7.16,23.69,307.29,280.04,27.25
21055,208401,5603,1,988.29,11.26,111.28,877.01,595.6,281.41
21056,208401,5722,1,318.87,2.09,6.65,312.22,229.37,82.85
21057,208402,5525,2,455.12,13.56,123.44,786.8,601.22,185.58
21058,208402,5565,2,615.93,20.38,251.05,980.81,823,157.81
21059,208402,5499,1,438.13,6.28,27.5,410.63,272.44,138.19
21060,208403,5984,1,328.03,12.22,40.09,287.94,273.92,14.02
21061,208404,5336,2,547.63,7.44,81.47,1013.79,870.4,143.39
21062,208404,5175,2,2231.26,5.86,261.46,4201.06,3901.42,299.64
21063,208405,5597,3,1159.44,7.23,251.63,3226.69,2587.86,638.83
21064,208405,5341,4,476.86,11.98,228.53,1678.91,1630.2,48.71
21065,208406,5599,1,5310.41,9.02,478.82,4831.59,3651.13,1180.46
21066,208406,5822,2,417.91,12.58,105.13,730.69,522.46,208.23
21067,208406,5013,1,129.36,2.87,3.71,125.65,89.94,35.71
21068,208406,5004,1,8360.47,10.51,878.53,7481.94,5037.18,2444.76
21069,208407,5333,1,753.09,2.04,15.39,737.7,560.61,177.09
21070,208407,5396,3,3433.24,10.19,1049.65,9250.07,6535.32,2714.75
21071,208407,5463,4,1138.44,13.42,610.92,3942.84,3768.32,174.52
21072,208407,5171,1,1280.59,6.22,79.59,1201,1047.67,153.33
21073,208408,5724,1,549.59,12.95,71.16,478.43,381.99,96.44
21074,208408,5157,2,1544.9,17.77,549.07,2540.73,1948.14,592.59
21075,208408,5736,2,444.07,15.17,134.71,753.43,697.72,55.71
21076,208409,5171,2,1280.59,7.22,184.97,2376.21,2095.34,280.87
21077,208409,5830,1,445.05,12.89,57.35,387.7,390.44,-2.74
21078,208409,5584,3,556.66,18.07,301.74,1368.24,1353.09,15.15
21079,208409,5534,5,245.49,8.28,101.64,1125.81,754,371.81
21080,208409,5231,1,402.93,12.43,50.1,352.83,252.11,100.72
21081,208410,5358,1,6522.81,14.55,949.27,5573.54,5501.76,71.78
21082,208410,5865,2,358.45,6.93,49.69,667.21,532.3,134.91
21083,208410,5741,1,7459.84,16.12,1202.77,6257.07,5520.58,736.49
21084,208410,5242,1,851.15,3.34,28.45,822.7,745.32,77.38
21085,208411,5633,1,2003.48,10.78,215.95,1787.53,1192.96,594.57
21086,208411,5517,1,1069.81,14.98,160.21,909.6,707.78,201.82
21087,208411,5392,1,2466.5,10.42,256.98,2209.52,1877.29,332.23
21088,208412,5496,4,2395.94,16.68,1598.69,7985.07,6782.24,1202.83
21089,208412,5357,3,1029.21,14.37,443.74,2643.89,2168.76,475.13
21090,208412,5969,1,897.67,11.38,102.12,795.55,612.47,183.08
21091,208413,5318,2,504.41,11.68,117.78,891.04,836.36,54.68
21092,208413,5855,1,214.55,12.96,27.81,186.74,124.95,61.79
21093,208413,5917,2,2721.5,7.41,403.21,5039.79,4414.88,624.91
21094,208413,5071,3,438.11,15.42,202.7,1111.63,800.67,310.96
21095,208414,5532,1,1331.79,11.17,148.79,1183,954.49,228.51
21096,208414,5306,1,2671.12,11.96,319.58,2351.54,1577.68,773.86
21097,208414,5816,1,4939.31,5.06,249.75,4689.56,3519.37,1170.19
21098,208414,5601,3,687.87,6.59,135.96,1927.65,1773.72,153.93
21099,208415,5756,1,1231.52,23.64,291.19,940.33,1033.55,-93.22
21100,208416,5109,1,757.05,3.81,28.86,728.19,442.92,285.27
21101,208417,5750,1,264.9,14.49,38.4,226.5,183.63,42.87
21102,208417,5302,5,261.87,11.47,150.23,1159.12,1099.25,59.87
21103,208418,5286,1,216.18,8.1,17.51,198.67,145.6,53.07
21104,208418,5964,1,525.82,8.19,43.05,482.77,401.86,80.91
21105,208418,5237,2,391.37,6.39,50,732.74,501.68,231.06
21106,208419,5104,1,1319.25,6.19,81.6,1237.65,794.61,443.04
21107,208420,5656,1,3036.78,8.82,267.86,2768.92,2283.66,485.26
21108,208420,5895,1,525.41,19.03,100,425.41,438.89,-13.48
21109,208420,5950,2,118.59,7.83,18.56,218.62,141.9,76.72
21110,208421,5430,1,307.39,2.09,6.44,300.95,248.5,52.45
21111,208421,5525,1,455.12,3.45,15.71,439.41,300.61,138.8
21112,208421,5519,1,104.81,6.71,7.03,97.78,70.4,27.38
21113,208421,5164,1,525.69,2.14,11.26,514.43,445.5,68.93
21114,208421,5063,1,1009.96,14.07,142.14,867.82,673.77,194.05
21115,208422,5657,1,2527.23,11.82,298.73,2228.5,1772.9,455.6
21116,208422,5355,4,2439.85,2.53,246.89,9512.51,7119.72,2392.79
21117,208422,5640,3,336.22,7.35,74.13,934.53,642.84,291.69
21118,208422,5259,2,262.07,5.34,27.99,496.15,437.84,58.31
21119,208423,5482,1,406.9,13.31,54.14,352.76,262.93,89.83
21120,208423,5823,1,4692.62,9.35,438.57,4254.05,3466.21,787.84
21121,208423,5722,1,318.87,7.15,22.79,296.08,229.37,66.71
21122,208424,5065,1,291.59,6.13,17.87,273.72,215.4,58.32
21123,208424,5944,1,304.62,4.84,14.75,289.87,251.28,38.59
21124,208425,5713,1,4918.12,9.98,490.63,4427.49,4181.5,245.99
21125,208425,5510,1,884.99,14.93,132.17,752.82,684.97,67.85
21126,208425,5911,1,3580.52,14.16,507.08,3073.44,2803.75,269.69
21127,208425,5620,1,2934.11,13.23,388.25,2545.86,2119.68,426.18
21128,208425,5940,4,324.19,3.25,42.16,1254.6,900,354.6
21129,208426,5885,1,1793.32,11.39,204.17,1589.15,1367.49,221.66
21130,208426,5675,1,4437.72,10.09,447.96,3989.76,3653.97,335.79
21131,208426,5828,2,1418.55,9.76,276.85,2560.25,2003.18,557.07
21132,208427,5520,1,1607.67,12.81,205.92,1401.75,987.28,414.47
21133,208427,5583,2,101.32,11.29,22.88,179.76,152.12,27.64
21134,208427,5423,1,3256.99,7.24,235.76,3021.23,2420.23,601
21135,208428,5295,4,993.58,11.65,463.06,3511.26,3233.24,278.02
21136,208428,5753,4,1093.98,14.82,648.42,3727.5,2737.44,990.06
21137,208429,5650,2,1547.83,14.09,436.21,2659.45,2234.9,424.55
21138,208430,5483,1,3090.69,12.65,391.12,2699.57,2570.54,129.03
21139,208430,5177,1,86.25,12.86,11.09,75.16,61.65,13.51
21140,208430,5158,1,7972.88,10.8,861.46,7111.42,6824.58,286.84
21141,208430,5754,1,1265.94,14.38,182.06,1083.88,739.15,344.73
21142,208430,5788,2,2889.83,11.92,689.02,5090.64,4685.84,404.8
21143,208431,5874,1,190.88,15.94,30.43,160.45,115.2,45.25
21144,208431,5664,2,4946.55,5.06,500.71,9392.39,6263.08,3129.31
21145,208431,5035,1,537.07,5.86,31.45,505.62,375.87,129.75
21146,208432,5296,1,85.97,10.33,8.88,77.09,73.37,3.72
21147,208432,5292,1,448.37,8.65,38.78,409.59,367.12,42.47
21148,208433,5409,2,1410.24,8.55,241.11,2579.37,2401.76,177.61
21149,208433,5361,4,1166.33,13.74,640.89,4024.43,3731.8,292.63
21150,208434,5321,1,7336.61,17.9,1313.1,6023.51,6178.33,-154.82
21151,208435,5854,1,116.82,11.01,12.86,103.96,86.22,17.74
21152,208436,5487,1,787.15,5.15,40.57,746.58,622.41,124.17
21153,208436,5681,2,2275.11,15.6,709.66,3840.56,2688.86,1151.7
21154,208437,5444,1,7927.28,10.71,849.06,7078.22,6209.89,868.33
21155,208437,5061,1,968.45,9.35,90.57,877.88,705.06,172.82
21156,208437,5934,3,612.17,11.87,218.03,1618.48,1394.73,223.75
21157,208438,5911,1,3580.52,12.16,435.44,3145.08,2803.75,341.33
21158,208438,5165,1,1082.91,12,129.99,952.92,718.92,234
21159,208438,5489,1,425.8,21.27,90.58,335.22,331.77,3.45
21160,208439,5107,1,1238.72,4.27,52.85,1185.87,741.32,444.55
21161,208439,5493,2,369.17,10.58,78.11,660.23,562,98.23
21162,208439,5664,2,4946.55,11.31,1118.73,8774.37,6263.08,2511.29
21163,208440,5098,1,2492.7,12.51,311.72,2180.98,2125.14,55.84
21164,208440,5759,1,995.16,9.27,92.21,902.95,851.09,51.86
21165,208440,5879,1,1032.24,3.88,40.07,992.17,658.61,333.56
21166,208440,5153,2,883.57,8.97,158.47,1608.67,1298.4,310.27
21167,208441,5978,1,385.52,4.45,17.16,368.36,305.62,62.74
21168,208441,5650,1,1547.83,14.77,228.56,1319.27,1117.45,201.82
21169,208442,5982,2,1926.3,12.08,465.3,3387.3,2817.96,569.34
21170,208443,5344,2,2165.26,4.04,174.82,4155.7,3013.26,1142.44
21171,208443,5874,1,190.88,9.2,17.55,173.33,115.2,58.13
21172,208443,5542,1,580.64,9.16,53.21,527.43,352.36,175.07
21173,208444,5857,1,4159.85,7.3,303.66,3856.19,2528.55,1327.64
21174,208444,5358,1,6522.81,3.88,252.89,6269.92,5501.76,768.16
21175,208444,5981,2,4263.03,19.96,1701.61,6824.45,5299.58,1524.87
21176,208445,5409,1,1410.24,6.09,85.83,1324.41,1200.88,123.53
21177,208445,5675,1,4437.72,18.99,842.61,3595.11,3653.97,-58.86
21178,208446,5552,1,765.49,14.97,114.61,650.88,588.2,62.68
21179,208446,5058,1,2065.13,12.51,258.27,1806.86,1724.82,82.04
21180,208447,5413,3,264.77,3.15,25.02,769.29,682.02,87.27
21181,208447,5306,1,2671.12,10.69,285.53,2385.59,1577.68,807.91
21182,208447,5601,3,687.87,6.26,129.28,1934.33,1773.72,160.61
21183,208448,5350,3,1608.83,10.23,493.7,4332.79,3073.59,1259.2
21184,208449,5065,3,291.59,12.44,108.82,765.95,646.2,119.75
21185,208449,5408,1,681.67,12.95,88.26,593.41,468.37,125.04
21186,208450,5124,1,606.08,6.47,39.23,566.85,502.3,64.55
21187,208450,5796,1,1919.12,2.04,39.16,1879.96,1226.36,653.6
21188,208450,5619,3,1071.39,5.41,174.03,3040.14,1920.66,1119.48
21189,208451,5318,1,504.41,10.37,52.33,452.08,418.18,33.9
21190,208452,5063,1,1009.96,12.64,127.67,882.29,673.77,208.52
21191,208452,5864,1,1374.04,10.08,138.47,1235.57,865.3,370.27
21192,208452,5453,1,936.64,2.78,26.01,910.63,790.11,120.52
21193,208453,5610,1,1202.51,9.95,119.61,1082.9,755.55,327.35
21194,208453,5135,1,1288.27,13.31,171.51,1116.76,1121.05,-4.29
21195,208454,5495,1,1617.43,14.74,238.45,1378.98,1113.35,265.63
21196,208454,5089,1,3304.07,12.69,419.31,2884.76,2667.32,217.44
21197,208455,5859,3,987.7,20.83,617.12,2345.98,2102.28,243.7
21198,208455,5930,1,173.96,3.44,5.98,167.98,127.84,40.14
21199,208455,5679,1,861.15,7.91,68.09,793.06,600.87,192.19
21200,208456,5831,3,353.09,7.11,75.35,983.92,820.8,163.12
21201,208456,5026,1,5627.86,2.19,123.42,5504.44,3276.6,2227.84
21202,208457,5667,1,983.75,15.7,154.46,829.29,860.67,-31.38
21203,208457,5780,1,1095.01,14.47,158.48,936.53,712.59,223.94
21204,208458,5011,2,4796.07,7.08,679.29,8912.85,8328.5,584.35
