return_id,order_id,product_id,return_date,return_reason,refund_amount,return_status
1933,218543,5738,6/12/2025,Wrong Product,434.16,Approved
1934,218018,5004,7/26/2025,Poor Quality,7671.22,Processed
1935,216984,5185,9/13/2025,Late Delivery,5783.61,Approved
1936,204014,5942,9/26/2025,Size Issue,1103.65,Processed
1937,217548,5981,6/21/2025,Changed Mind,3626.09,Approved
1938,217973,5920,11/19/2023,Not as Expected,1131.87,Approved
1939,202274,5693,2/4/2025,Not as Expected,943.91,Approved
1940,218314,5518,9/23/2025,Not as Expected,1170.9,Processed
1941,219037,5684,12/7/2025,Not as Expected,1215.89,Approved
1942,205409,5729,5/4/2025,Not as Expected,1746.66,Approved
1943,214141,5125,9/21/2025,Changed Mind,1573.63,Approved
1944,203918,5818,10/2/2025,Wrong Product,2357.23,Processed
1945,200722,5463,1/2/2026,Not as Expected,2152.79,Approved
1946,200794,5312,2/4/2025,Not as Expected,15441.84,Processed
1947,200958,5523,12/12/2023,Poor Quality,372.64,Approved
1948,212343,5174,6/8/2025,Size Issue,933.03,Approved
1949,219914,5772,7/7/2025,Not as Expected,7363.28,Approved
1950,216832,5711,10/29/2025,Not as Expected,1010.89,Approved
1951,203350,5953,6/10/2024,Changed Mind,404.6,Approved
1952,214555,5754,5/2/2025,Damaged Product,5470.24,Rejected
1953,219900,5141,7/26/2025,Changed Mind,1067.19,Approved
1954,205520,5167,8/9/2025,Changed Mind,1949.04,Approved
1955,203890,5558,4/14/2025,Damaged Product,650.79,Approved
1956,202097,5078,11/24/2023,Late Delivery,587.37,Approved
1957,205754,5878,3/16/2024,Size Issue,493.58,Processed
1958,212561,5499,5/15/2025,Not as Expected,415.41,Approved
1959,217793,5222,9/28/2025,Wrong Product,4831,Approved
1960,209183,5715,1/8/2026,Poor Quality,3127.3,Approved
1961,200500,5765,10/19/2025,Size Issue,2287.98,Approved
1962,213001,5536,5/15/2024,Changed Mind,1855.23,Processed
1963,211899,5350,1/5/2026,Not as Expected,1459.38,Approved
1964,203936,5559,12/12/2025,Not as Expected,969.43,Processed
1965,205387,5589,1/1/2025,Damaged Product,440.59,Approved
1966,207040,5222,1/11/2026,Damaged Product,10272.95,Approved
1967,204111,5924,7/16/2025,Late Delivery,1269.3,Approved
1968,201905,5525,1/10/2026,Not as Expected,441.79,Approved
1969,218184,5797,3/21/2024,Poor Quality,98.61,Approved
1970,204366,5819,5/28/2025,Changed Mind,2025.69,Approved
1971,204683,5962,12/4/2024,Wrong Product,947.79,Approved
1972,201802,5228,12/16/2025,Not as Expected,230.56,Processed
1973,215388,5782,1/7/2024,Late Delivery,1347.95,Approved
1974,200467,5465,12/6/2025,Damaged Product,866.02,Rejected
1975,209124,5558,7/23/2024,Poor Quality,661.82,Processed
1976,200977,5753,11/7/2025,Size Issue,1034.99,Approved
1977,214911,5319,12/13/2023,Wrong Product,912.99,Approved
1978,203548,5984,1/2/2025,Changed Mind,278.45,Processed
1979,201468,5237,12/17/2025,Damaged Product,381.36,Approved
1980,201280,5249,4/22/2025,Damaged Product,1733.48,Approved
1981,208324,5192,7/16/2025,Changed Mind,5701.63,Approved
1982,215094,5171,3/31/2024,Late Delivery,1241.49,Rejected
1983,213320,5697,9/16/2025,Late Delivery,2003.15,Approved
1984,201000,5542,10/11/2024,Late Delivery,1124.22,Rejected
1985,205841,5929,9/10/2025,Damaged Product,1775,Approved
1986,200406,5567,4/28/2025,Poor Quality,279.88,Approved
1987,212577,5698,9/15/2024,Late Delivery,239.52,Approved
1988,206099,5267,11/21/2025,Poor Quality,1907.94,Processed
1989,213977,5740,3/8/2025,Wrong Product,4353.4,Approved
1990,210018,5660,9/4/2024,Late Delivery,1902.18,Approved
1991,204595,5619,7/1/2024,Poor Quality,1003.3,Approved
1992,217800,5612,12/7/2023,Not as Expected,321.95,Processed
1993,211362,5450,1/14/2026,Changed Mind,1726.18,Processed
1994,201505,5136,6/29/2024,Late Delivery,4476.69,Approved
1995,207696,5950,10/23/2025,Not as Expected,102.33,Approved
1996,216544,5974,11/30/2025,Not as Expected,12169.67,Rejected
1997,214847,5176,6/6/2025,Size Issue,942.52,Approved
1998,216250,5384,11/12/2025,Not as Expected,522.03,Approved
1999,217065,5754,6/13/2024,Damaged Product,1078.7,Processed
2000,216783,5135,10/30/2025,Poor Quality,1196.83,Approved
2001,218812,5640,12/19/2025,Changed Mind,314.53,Processed
2002,207691,5070,7/12/2025,Changed Mind,5838.59,Approved
2003,209613,5730,5/27/2025,Changed Mind,615.12,Processed
2004,201264,5476,8/12/2025,Changed Mind,2703.33,Processed
2005,217200,5574,10/22/2025,Not as Expected,191.85,Approved
2006,211341,5404,6/21/2025,Not as Expected,257.6,Approved
2007,208988,5758,12/11/2025,Changed Mind,716.44,Processed
2008,217702,5357,12/29/2025,Size Issue,4636.87,Approved
2009,219955,5272,5/1/2025,Poor Quality,2678.19,Approved
2010,201121,5859,3/8/2024,Changed Mind,825.28,Approved
2011,201325,5049,12/21/2023,Not as Expected,2037.83,Processed
2012,205196,5302,11/30/2025,Not as Expected,721.53,Processed
2013,211277,5586,10/3/2025,Not as Expected,357.9,Approved
2014,212651,5819,7/27/2023,Changed Mind,1038.4,Approved
2015,211659,5127,6/26/2025,Not as Expected,4837.02,Approved
2016,209528,5519,1/5/2026,Late Delivery,89.1,Approved
2017,211158,5783,10/21/2024,Not as Expected,2776.93,Approved
2018,207137,5510,6/25/2025,Late Delivery,821.9,Approved
2019,202799,5060,6/14/2024,Size Issue,1504.61,Processed
2020,200060,5964,8/24/2025,Not as Expected,445.15,Approved
2021,210040,5737,10/26/2025,Not as Expected,330.76,Approved
2022,205848,5320,9/30/2024,Damaged Product,3272.68,Approved
2023,208720,5811,11/8/2024,Late Delivery,3104.19,Approved
2024,211643,5291,3/4/2024,Late Delivery,390.15,Processed
2025,210700,5283,10/23/2025,Late Delivery,6315.4,Approved
2026,210980,5311,4/19/2025,Damaged Product,1225.36,Rejected
2027,219312,5855,6/1/2024,Not as Expected,799.26,Approved
2028,209982,5089,4/12/2025,Poor Quality,2995.51,Processed
2029,207571,5197,11/2/2025,Changed Mind,1764.69,Approved
2030,211223,5267,4/16/2025,Changed Mind,878.81,Approved
2031,201778,5667,9/4/2025,Late Delivery,834.71,Approved
2032,202155,5025,10/9/2024,Changed Mind,1699.99,Processed
2033,210059,5217,12/13/2025,Poor Quality,1974.92,Processed
2034,207375,5996,12/16/2025,Changed Mind,439.56,Processed
2035,215225,5219,2/24/2024,Late Delivery,343.66,Rejected
2036,214313,5473,12/15/2025,Changed Mind,338.88,Approved
2037,205771,5883,2/27/2025,Not as Expected,7368.02,Processed
2038,216816,5063,12/28/2025,Changed Mind,966.66,Approved
2039,218409,5913,9/12/2025,Not as Expected,254.21,Approved
2040,207425,5166,12/12/2024,Wrong Product,953.87,Processed
2041,217474,5812,9/14/2024,Size Issue,426.87,Rejected
2042,211498,5754,12/23/2025,Not as Expected,1207.65,Processed
2043,207507,5116,5/17/2024,Not as Expected,284.83,Approved
2044,211876,5613,9/17/2025,Damaged Product,606.43,Approved
2045,212148,5011,11/29/2025,Late Delivery,20600.68,Approved
2046,209542,5420,8/14/2025,Not as Expected,2849.87,Processed
2047,200243,5435,11/18/2024,Not as Expected,607.94,Approved
2048,207651,5222,2/14/2024,Poor Quality,4631.35,Processed
2049,218178,5091,8/28/2024,Not as Expected,3671.61,Approved
2050,209513,5063,1/16/2025,Not as Expected,1898.39,Approved
2051,201201,5823,12/5/2025,Wrong Product,4248.77,Processed
2052,211478,5735,2/9/2025,Not as Expected,1455.47,Approved
2053,215861,5182,8/21/2025,Not as Expected,2781.35,Approved
2054,219101,5984,1/13/2025,Not as Expected,605.92,Processed
2055,208607,5491,11/26/2025,Damaged Product,13691.94,Processed
2056,214779,5686,11/17/2025,Late Delivery,1123.8,Approved
2057,214444,5572,6/8/2025,Changed Mind,2595.62,Approved
2058,209988,5936,6/27/2025,Late Delivery,413.04,Approved
2059,203075,5177,8/28/2025,Damaged Product,319.57,Approved
2060,200825,5507,10/7/2025,Poor Quality,13044.13,Approved
2061,202775,5729,8/11/2025,Size Issue,979.16,Approved
2062,200388,5666,9/22/2025,Not as Expected,7580.28,Processed
2063,200948,5348,11/21/2024,Poor Quality,2265.51,Approved
2064,208675,5479,9/4/2023,Not as Expected,644.21,Approved
2065,218928,5873,5/3/2023,Not as Expected,400.87,Approved
2066,213915,5978,11/4/2024,Not as Expected,1067.15,Approved
2067,205455,5756,2/13/2025,Changed Mind,2943.98,Approved
2068,206728,5693,4/8/2025,Not as Expected,906.43,Approved
2069,219654,5157,12/20/2025,Size Issue,1242.87,Approved
2070,210105,5344,12/10/2025,Size Issue,4183.89,Approved
2071,218890,5799,6/2/2024,Not as Expected,3193.51,Approved
2072,217767,5457,11/27/2025,Wrong Product,255.41,Processed
2073,209456,5644,12/10/2025,Poor Quality,106.52,Approved
2074,214822,5603,2/18/2025,Size Issue,867.45,Rejected
2075,204248,5064,10/15/2025,Changed Mind,2008.4,Approved
2076,207316,5006,10/14/2024,Late Delivery,600.3,Approved
2077,201088,5724,5/22/2025,Size Issue,1994,Approved
2078,217651,5578,9/9/2025,Poor Quality,4010.88,Approved
2079,214025,5904,3/31/2025,Changed Mind,571.83,Approved
2080,204663,5621,10/24/2023,Wrong Product,1255.94,Approved
2081,217959,5448,12/31/2025,Not as Expected,3398.44,Approved
2082,210344,5403,8/21/2024,Changed Mind,5673.62,Approved
2083,201759,5122,7/6/2025,Wrong Product,4694.53,Processed
2084,205287,5382,4/3/2025,Not as Expected,389.21,Approved
2085,201187,5119,10/14/2025,Late Delivery,1056.02,Approved
2086,213853,5462,1/13/2026,Not as Expected,1927.03,Approved
2087,217941,5969,12/10/2025,Changed Mind,4350.15,Approved
2088,204333,5462,7/24/2025,Changed Mind,7638.75,Approved
2089,202940,5729,2/29/2024,Poor Quality,941.38,Processed
2090,205586,5800,9/27/2024,Not as Expected,1990.18,Approved
2091,204915,5722,6/28/2024,Late Delivery,296.96,Rejected
2092,216361,5987,5/17/2025,Changed Mind,267.31,Approved
2093,214334,5443,7/27/2024,Not as Expected,1590.23,Rejected
2094,206587,5500,2/6/2025,Damaged Product,4452.08,Approved
2095,217141,5154,8/12/2024,Not as Expected,848.67,Approved
2096,211595,5140,9/26/2024,Changed Mind,1804.3,Approved
2097,201607,5905,8/26/2024,Wrong Product,209.26,Approved
2098,216316,5240,5/21/2024,Damaged Product,10902.79,Approved
2099,207317,5691,11/2/2025,Size Issue,2481.79,Approved
2100,217790,5690,10/19/2025,Late Delivery,3286.06,Approved
2101,210366,5733,8/5/2025,Changed Mind,7420.8,Approved
2102,218070,5114,12/21/2025,Changed Mind,363.95,Approved
2103,219494,5799,3/11/2025,Late Delivery,9043.31,Approved
2104,203030,5716,1/13/2026,Late Delivery,3650.91,Approved
2105,211991,5785,8/27/2025,Size Issue,6198.23,Rejected
2106,211730,5993,12/13/2025,Not as Expected,192.37,Approved
2107,205286,5722,10/14/2024,Wrong Product,271.21,Approved
2108,206321,5662,2/27/2024,Damaged Product,2090.64,Approved
2109,203113,5471,6/27/2025,Poor Quality,471.59,Approved
2110,204080,5208,12/18/2025,Size Issue,1639.61,Processed
2111,207144,5730,4/22/2025,Wrong Product,491.11,Processed
2112,202943,5085,6/5/2024,Not as Expected,1400.39,Approved
2113,201584,5996,7/15/2025,Changed Mind,508.7,Approved
2114,203721,5944,12/17/2024,Not as Expected,274.26,Approved
2115,200390,5201,11/24/2025,Damaged Product,1019.33,Processed
2116,210908,5222,8/24/2024,Size Issue,5108.81,Processed
2117,217699,5619,7/13/2025,Changed Mind,2909.47,Approved
2118,207359,5337,10/7/2025,Not as Expected,784.72,Approved
2119,217714,5648,12/1/2025,Changed Mind,274.28,Processed
2120,216889,5499,12/22/2025,Not as Expected,782.94,Approved
2121,200706,5035,8/30/2023,Poor Quality,470.56,Approved
2122,210433,5333,12/23/2025,Not as Expected,725.9,Approved
2123,218199,5536,1/7/2025,Size Issue,1668.63,Approved
2124,210676,5184,12/17/2025,Size Issue,7786.98,Approved
2125,207860,5936,10/30/2024,Changed Mind,424.56,Approved
2126,202332,5518,6/3/2024,Not as Expected,1112.3,Processed
2127,207980,5922,11/29/2025,Wrong Product,1621.72,Processed
2128,209470,5538,1/31/2024,Poor Quality,407.83,Approved
2129,208767,5159,9/7/2023,Not as Expected,245.97,Approved
2130,209189,5169,10/21/2025,Size Issue,5285.04,Approved
2131,209427,5672,9/19/2025,Poor Quality,3772.89,Processed
2132,210768,5944,7/26/2024,Late Delivery,291.11,Approved
2133,214395,5166,4/27/2025,Late Delivery,542.27,Approved
2134,211664,5706,5/9/2025,Late Delivery,455.7,Approved
2135,202732,5846,10/29/2024,Damaged Product,7216.47,Processed
2136,202222,5501,8/6/2024,Not as Expected,971.71,Processed
2137,214216,5884,8/17/2025,Size Issue,3258.97,Approved
2138,212844,5716,4/26/2025,Changed Mind,2548.88,Processed
2139,208977,5882,6/13/2025,Poor Quality,5167.66,Rejected
2140,203565,5200,12/16/2024,Size Issue,3372.35,Approved
2141,213324,5559,7/24/2025,Wrong Product,1063.98,Processed
2142,213260,5176,12/17/2024,Changed Mind,828.93,Approved
2143,209689,5485,9/24/2024,Size Issue,5188.16,Approved
2144,217021,5709,6/18/2025,Changed Mind,99.08,Approved
2145,219572,5230,2/22/2024,Size Issue,466.77,Approved
2146,207409,5314,9/4/2024,Size Issue,2464.28,Approved
2147,213772,5802,10/2/2025,Not as Expected,664.6,Approved
2148,211467,5918,10/11/2025,Not as Expected,2641.77,Approved
2149,203446,5940,7/6/2025,Wrong Product,315.3,Rejected
2150,215407,5024,2/4/2025,Late Delivery,4326.9,Approved
2151,205194,5928,4/10/2025,Changed Mind,1887.23,Processed
2152,217196,5763,1/3/2026,Not as Expected,12147.75,Approved
2153,216604,5479,12/27/2024,Late Delivery,562.41,Approved
2154,211988,5437,9/8/2024,Poor Quality,7414.62,Approved
2155,207831,5231,9/30/2025,Poor Quality,341.02,Approved
2156,203558,5311,1/6/2026,Damaged Product,559.27,Processed
2157,201104,5165,12/27/2025,Not as Expected,1049.88,Approved
2158,211739,5175,11/12/2024,Not as Expected,1817.5,Processed
2159,216450,5063,9/14/2023,Damaged Product,1741.09,Processed
2160,218869,5150,12/26/2025,Size Issue,7251.72,Approved
2161,215484,5239,7/9/2024,Poor Quality,615.8,Approved
2162,207789,5792,9/7/2025,Changed Mind,775.24,Approved
2163,207361,5141,5/29/2025,Changed Mind,379.85,Approved
2164,205330,5832,11/21/2024,Poor Quality,981.15,Approved
2165,204496,5159,9/8/2024,Wrong Product,258.65,Processed
2166,212187,5077,8/10/2024,Not as Expected,6169.84,Processed
2167,211055,5169,11/30/2025,Not as Expected,4893.69,Approved
2168,207231,5827,10/27/2025,Not as Expected,8308.35,Processed
2169,211366,5750,6/10/2025,Damaged Product,222.95,Approved
2170,212359,5584,11/10/2025,Changed Mind,2192.97,Processed
2171,216642,5083,9/7/2025,Changed Mind,692.71,Approved
2172,211437,5041,10/13/2024,Size Issue,6080.33,Approved
2173,215190,5969,12/17/2025,Size Issue,3380.98,Approved
2174,208171,5896,11/8/2024,Not as Expected,1976.64,Approved
2175,219046,5002,11/2/2024,Not as Expected,2371.46,Approved
2176,207915,5259,6/30/2024,Not as Expected,248.85,Approved
2177,204075,5975,3/4/2025,Not as Expected,3231.04,Approved
2178,219785,5095,12/25/2025,Wrong Product,311.23,Processed
2179,219616,5165,1/21/2026,Late Delivery,966.67,Approved
2180,200543,5386,11/17/2025,Late Delivery,535.94,Approved
2181,219796,5999,7/8/2025,Changed Mind,157.87,Approved
2182,208775,5061,8/20/2025,Damaged Product,2624.65,Approved
2183,201271,5898,12/19/2024,Size Issue,8372.52,Approved
2184,204051,5189,10/25/2024,Size Issue,2778.07,Approved
2185,210208,5826,9/23/2025,Changed Mind,3159.61,Approved
2186,204447,5587,12/27/2025,Changed Mind,682.85,Processed
2187,205317,5084,5/9/2024,Wrong Product,856.53,Approved
2188,204450,5195,12/25/2025,Damaged Product,10363.76,Approved
2189,206646,5640,4/7/2024,Poor Quality,603.74,Processed
2190,204834,5013,12/24/2024,Wrong Product,350.05,Approved
2191,206169,5298,3/23/2023,Changed Mind,4722.6,Processed
2192,202530,5453,1/16/2026,Poor Quality,1594.75,Approved
2193,214211,5911,3/28/2023,Not as Expected,3361.98,Approved
2194,202533,5589,9/9/2024,Wrong Product,954.28,Approved
2195,205278,5782,2/15/2024,Not as Expected,1391.48,Approved
2196,212517,5471,5/6/2025,Not as Expected,423.47,Approved
2197,209987,5013,11/16/2025,Late Delivery,120.73,Processed
2198,216205,5516,1/27/2025,Size Issue,291.73,Approved
2199,216749,5955,11/8/2025,Late Delivery,656.6,Approved
2200,204495,5452,7/5/2025,Damaged Product,636.97,Approved
2201,217151,5467,10/20/2025,Wrong Product,2567.4,Approved
2202,210534,5671,7/3/2024,Size Issue,1760.4,Approved
2203,216041,5906,12/20/2025,Not as Expected,256.02,Approved
2204,201930,5622,8/31/2024,Poor Quality,301.51,Rejected
2205,218824,5817,8/15/2025,Changed Mind,3702.64,Approved
2206,213376,5438,9/8/2024,Wrong Product,726.37,Processed
2207,201162,5083,2/23/2025,Poor Quality,719.87,Approved
2208,214791,5599,12/14/2024,Not as Expected,4881.34,Rejected
2209,208251,5719,8/2/2024,Late Delivery,1454.99,Processed
2210,217478,5150,11/20/2023,Not as Expected,3940.08,Approved
2211,204460,5337,1/10/2025,Poor Quality,872.35,Approved
2212,212342,5106,4/20/2025,Late Delivery,12166.71,Approved
2213,217562,5859,9/9/2025,Poor Quality,1783.63,Approved
2214,213670,5588,12/7/2025,Late Delivery,11404.58,Approved
2215,200628,5398,10/14/2025,Late Delivery,585.2,Processed
2216,211317,5298,5/1/2025,Poor Quality,4163.01,Approved
2217,206696,5704,8/4/2025,Late Delivery,6889.9,Approved
2218,213013,5602,4/23/2025,Not as Expected,6917.54,Approved
2219,214942,5923,7/21/2023,Late Delivery,217.9,Approved
2220,203969,5502,9/21/2025,Not as Expected,3018.27,Approved
2221,203062,5625,1/30/2024,Wrong Product,588.26,Approved
2222,206384,5777,8/10/2023,Not as Expected,4820.94,Approved
2223,213243,5470,7/26/2025,Not as Expected,240.97,Approved
2224,205740,5567,12/28/2025,Not as Expected,309.24,Approved
2225,202374,5920,10/29/2025,Not as Expected,615.87,Processed
2226,210869,5882,10/1/2025,Damaged Product,2445.32,Processed
2227,200504,5512,12/30/2025,Wrong Product,3366.67,Approved
2228,209476,5095,7/19/2023,Not as Expected,1473.53,Approved
2229,212364,5906,12/4/2025,Not as Expected,700.43,Processed
2230,200455,5764,8/19/2024,Damaged Product,1490.9,Approved
2231,200807,5183,8/22/2024,Poor Quality,1352.89,Approved
2232,202147,5084,1/3/2026,Not as Expected,1723.54,Approved
2233,218996,5533,12/3/2024,Changed Mind,147.97,Approved
2234,206567,5552,12/15/2025,Not as Expected,662.56,Approved
2235,219308,5012,5/17/2025,Not as Expected,621.36,Processed
2236,217112,5534,11/28/2025,Size Issue,933.69,Approved
2237,210094,5991,9/8/2025,Wrong Product,946.27,Approved
2238,214102,5873,7/12/2025,Damaged Product,1655.74,Approved
2239,202545,5118,9/6/2024,Not as Expected,490.33,Approved
2240,219226,5026,1/6/2025,Not as Expected,5246.52,Approved
2241,207089,5723,11/15/2025,Wrong Product,1422.17,Approved
2242,201597,5603,1/30/2024,Not as Expected,1886.52,Processed
2243,213347,5829,6/7/2025,Not as Expected,673.83,Approved
2244,211370,5790,5/17/2025,Wrong Product,279.81,Approved
2245,202173,5229,9/27/2024,Poor Quality,734.05,Approved
2246,206762,5969,8/22/2023,Poor Quality,805.89,Processed
2247,216910,5383,9/14/2025,Late Delivery,13870.28,Approved
2248,203304,5119,10/13/2024,Changed Mind,1085.78,Approved
2249,206707,5684,10/12/2025,Late Delivery,2420.86,Processed
2250,218549,5735,1/2/2026,Changed Mind,1371.42,Approved
2251,206254,5561,1/7/2026,Not as Expected,1579.81,Approved
2252,201211,5201,1/18/2026,Late Delivery,1119.19,Rejected
2253,212766,5262,12/30/2025,Not as Expected,5093.13,Approved
2254,209751,5288,8/3/2025,Late Delivery,11364.18,Processed
2255,204171,5392,2/28/2024,Not as Expected,2101.39,Approved
2256,207408,5708,12/14/2025,Size Issue,1018.68,Approved
2257,200588,5533,11/8/2025,Poor Quality,163.68,Approved
2258,216849,5213,9/27/2025,Poor Quality,8519.14,Rejected
2259,219436,5124,12/10/2025,Not as Expected,547.52,Approved
2260,201361,5933,3/7/2025,Not as Expected,551.46,Approved
2261,201087,5066,4/8/2025,Poor Quality,780.9,Approved
2262,218877,5444,12/12/2025,Not as Expected,7323.49,Processed
2263,202386,5990,4/11/2025,Changed Mind,2303.78,Approved
2264,219205,5828,8/30/2025,Changed Mind,1256.26,Rejected
2265,207765,5149,10/3/2025,Not as Expected,857.74,Approved
2266,218553,5916,10/9/2023,Late Delivery,17168.12,Approved
2267,215690,5823,11/10/2025,Size Issue,4180.61,Processed
2268,205047,5859,12/6/2025,Poor Quality,804.63,Processed
2269,218994,5760,9/11/2024,Not as Expected,1834.91,Approved
2270,213571,5435,10/2/2025,Late Delivery,555.64,Approved
2271,205102,5988,3/19/2025,Size Issue,440.7,Processed
2272,205950,5084,3/10/2025,Poor Quality,909.04,Approved
2273,207253,5401,3/15/2025,Size Issue,9352.61,Approved
2274,200373,5196,4/1/2024,Not as Expected,1503.86,Approved
2275,200821,5906,4/4/2025,Poor Quality,125.53,Approved
2276,202352,5416,8/15/2025,Size Issue,449.62,Approved
2277,202068,5329,12/16/2025,Changed Mind,1954.17,Processed
2278,213103,5974,7/9/2024,Changed Mind,3089.21,Processed
2279,218217,5619,9/22/2025,Not as Expected,973.61,Processed
2280,208113,5154,10/2/2025,Wrong Product,1650.5,Processed
2281,201902,5608,7/25/2025,Wrong Product,1189.6,Processed
2282,218415,5049,10/8/2025,Poor Quality,1844.39,Approved
2283,217458,5106,1/10/2026,Late Delivery,3994.19,Approved
2284,213736,5587,11/9/2025,Not as Expected,718.07,Processed
2285,216402,5342,5/11/2025,Not as Expected,2946.39,Rejected
2286,208258,5153,1/12/2025,Not as Expected,1376.47,Approved
2287,212757,5547,10/8/2023,Changed Mind,2775.25,Approved
2288,214130,5366,8/24/2025,Changed Mind,6423.51,Approved
2289,202477,5489,5/19/2025,Damaged Product,327.94,Processed
2290,215460,5911,11/2/2023,Wrong Product,3394.74,Approved
2291,218460,5414,2/24/2025,Size Issue,416.08,Approved
2292,215330,5780,11/8/2024,Size Issue,994.18,Approved
2293,216898,5828,11/13/2025,Not as Expected,3599.11,Processed
2294,200812,5762,12/3/2024,Late Delivery,735.06,Processed
2295,218805,5554,12/30/2025,Late Delivery,1606.34,Approved
2296,215013,5104,6/17/2024,Not as Expected,1245.82,Approved
2297,202338,5455,3/18/2025,Changed Mind,593.64,Approved
2298,200242,5092,3/13/2025,Not as Expected,5914.79,Approved
2299,211438,5077,10/30/2023,Changed Mind,11961.22,Rejected
2300,201117,5727,11/6/2024,Not as Expected,570.64,Approved
2301,205471,5532,9/30/2025,Poor Quality,3451.91,Approved
2302,208131,5915,11/8/2025,Late Delivery,403.01,Rejected
2303,217748,5841,11/30/2025,Changed Mind,448.19,Approved
2304,216468,5138,4/1/2024,Not as Expected,2466.61,Approved
2305,210903,5560,10/22/2024,Changed Mind,544.76,Approved
2306,202440,5859,10/5/2025,Size Issue,895.73,Approved
2307,219402,5859,12/21/2025,Size Issue,2371.43,Approved
2308,200515,5703,8/18/2025,Changed Mind,5146.2,Approved
2309,215314,5867,1/5/2026,Size Issue,628.32,Rejected
2310,209976,5550,7/5/2025,Changed Mind,1736.63,Approved
2311,209814,5859,5/25/2025,Damaged Product,747.2,Approved
2312,201749,5435,11/26/2025,Late Delivery,1666.1,Approved
2313,208094,5903,3/4/2024,Not as Expected,1753.44,Approved
2314,203302,5418,7/3/2025,Changed Mind,1237.14,Approved
2315,203083,5471,12/31/2025,Changed Mind,398.2,Approved
2316,200730,5212,1/6/2026,Not as Expected,295.66,Approved
2317,201567,5930,12/21/2025,Not as Expected,169.82,Approved
2318,214713,5471,1/11/2025,Not as Expected,1206.47,Approved
2319,205648,5973,6/22/2025,Wrong Product,1591.71,Processed
2320,208633,5676,1/25/2024,Late Delivery,118.07,Approved
2321,216338,5215,11/28/2025,Poor Quality,801.25,Approved
2322,200350,5722,1/2/2026,Changed Mind,305.61,Processed
2323,207569,5859,10/10/2025,Poor Quality,865.18,Approved
2324,214689,5237,10/12/2025,Not as Expected,715.05,Approved
2325,200832,5463,10/15/2025,Wrong Product,1098.63,Approved
2326,214974,5991,11/20/2025,Late Delivery,2769.55,Processed
2327,217371,5474,4/24/2025,Not as Expected,7949.76,Processed
2328,213060,5523,10/11/2025,Not as Expected,400.88,Approved
2329,217213,5430,5/16/2025,Damaged Product,1374.15,Approved
2330,203529,5859,11/1/2025,Size Issue,3191.87,Approved
2331,205052,5899,6/16/2025,Not as Expected,7211.91,Approved
2332,217797,5387,10/10/2025,Late Delivery,2237.21,Processed
2333,212905,5507,4/22/2024,Not as Expected,3173.04,Approved
2334,214973,5420,12/23/2025,Late Delivery,2779.52,Approved
2335,215956,5865,2/17/2025,Not as Expected,322.11,Approved
2336,211304,5820,12/27/2024,Wrong Product,2524.62,Processed
2337,206491,5955,3/15/2025,Not as Expected,607.64,Approved
2338,218375,5495,2/10/2025,Wrong Product,1460.24,Approved
2339,208435,5854,4/29/2025,Not as Expected,103.96,Approved
2340,206916,5358,10/24/2025,Late Delivery,16923.65,Rejected
2341,208120,5288,4/25/2024,Size Issue,12058.79,Approved
2342,216495,5924,5/14/2025,Not as Expected,649.71,Approved
2343,213174,5124,7/30/2025,Not as Expected,529.93,Processed
2344,206836,5489,6/17/2024,Late Delivery,388.06,Processed
2345,204433,5919,10/13/2025,Not as Expected,2069.76,Approved
2346,219700,5430,12/1/2024,Not as Expected,280.85,Processed
2347,202575,5313,7/12/2025,Changed Mind,388.77,Approved
2348,207487,5518,8/11/2025,Poor Quality,1113.52,Approved
2349,214776,5260,4/22/2024,Not as Expected,271.05,Approved
2350,208091,5368,6/13/2025,Not as Expected,701.41,Approved
2351,219859,5445,9/26/2025,Late Delivery,2799.99,Processed
2352,206049,5754,1/25/2025,Not as Expected,1220.42,Approved
2353,204592,5424,12/22/2025,Wrong Product,6800.15,Rejected
2354,202843,5580,12/13/2024,Changed Mind,1095.89,Approved
2355,213969,5239,5/16/2025,Size Issue,392.31,Approved
2356,212957,5398,1/5/2026,Poor Quality,1730.1,Processed
2357,208694,5217,11/5/2025,Late Delivery,1912.52,Processed
2358,210038,5992,9/9/2025,Size Issue,2724.81,Processed
2359,215782,5083,3/17/2025,Size Issue,2241.54,Approved
2360,202025,5737,11/30/2025,Damaged Product,669.18,Approved
2361,214801,5859,12/19/2025,Size Issue,1614.7,Approved
2362,213681,5147,1/3/2026,Late Delivery,7676.31,Processed
2363,219622,5391,11/22/2025,Size Issue,2509.99,Approved
2364,202687,5758,12/26/2025,Late Delivery,650.49,Rejected
2365,203351,5400,6/17/2025,Not as Expected,1729.1,Approved
2366,209726,5017,1/2/2026,Late Delivery,2945.36,Approved
2367,219920,5181,8/15/2025,Changed Mind,948.97,Approved
2368,209520,5862,12/30/2025,Wrong Product,1250.22,Processed
2369,202992,5218,8/3/2025,Not as Expected,1701.79,Approved
2370,217535,5295,8/28/2023,Not as Expected,3249.22,Approved
2371,219421,5856,2/2/2025,Not as Expected,431.46,Approved
2372,217489,5397,10/15/2025,Damaged Product,3846.98,Approved
2373,208384,5632,8/27/2024,Wrong Product,2677.69,Approved
2374,210134,5090,7/20/2024,Poor Quality,2766.88,Approved
2375,217211,5302,6/14/2025,Changed Mind,729.79,Approved
